选词方式	数据日期	关键词	城市	qv	sug占比	top1占比	top3占比	top5占比	top9占比	fold点击占比	qc点击占比	qr点击占比	citylist点击占比	结果数	是否折叠	折叠位置	是否城市跳转	结果城市	城市跳转类型	是否纠错	纠错类型	是否Geo	检索类型	map检索链接
top	201703080000~201703082359	工商银行	成都	143	58.74%	0	0	0	0	0	0	0	0	1169	N	-1	N	5101	null	N	null	N	chain	http://map.qq.com/?w=%E5%B7%A5%E5%95%86%E9%93%B6%E8%A1%8C&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	酒店	漳州	143	17.48%	0	0	0	0	0	0	0	0	27	N	-1	N	3506	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E6%BC%B3%E5%B7%9E
top	201703080000~201703082359	室内检索poi	温州	143	0.0%	0	0	0	0	0	0	0	0	1408	N	-1	N	3303	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E6%B8%A9%E5%B7%9E
top	201703080000~201703082359	美食	海口	143	0.0%	0	0	0	0	0	0	0	0	1500	N	-1	N	4601	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E6%B5%B7%E5%8F%A3
top	201703080000~201703082359	宁波站	宁波	142	92.96%	0	0	0	0	0.0%	0	0	0	2228	Y	3	N	3302	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%81%E6%B3%A2%E7%AB%99&c=%E5%AE%81%E6%B3%A2
top	201703080000~201703082359	花店	武汉	142	22.54%	0	0	0	0	0	0	0	0	13	N	-1	N	4201	null	N	null	N	tag	http://map.qq.com/?w=%E8%8A%B1%E5%BA%97&c=%E6%AD%A6%E6%B1%89
top	201703080000~201703082359	停车场	北京市	142	22.54%	0	0	0	0	0	0	0	0	154	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=%E5%81%9C%E8%BD%A6%E5%9C%BA&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	快餐	天津	141	4.26%	0	0	0	0	0	0	0	0	16	N	-1	N	12	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E9%A4%90&c=%E5%A4%A9%E6%B4%A5
top	201703080000~201703082359	酒店	乌鲁木齐	141	0.0%	0	0	0	0	0	0	0	0	424	N	-1	N	6501	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E4%B9%8C%E9%B2%81%E6%9C%A8%E9%BD%90
top	201703080000~201703082359	酒店	哈尔滨	141	0.0%	0	0	0	0	0	0	0	0	88	N	-1	N	2301	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E5%93%88%E5%B0%94%E6%BB%A8
top	201703080000~201703082359	美食	嘉兴	141	0.0%	0	0	0	0	0	0	0	0	2500	N	-1	N	3304	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%98%89%E5%85%B4
top	201703080000~201703082359	温州龙湾国际机场	温州	141	80.85%	0	0	0	0	0.0%	0	0	0	75	Y	4	N	3303	null	N	null	N	exact	http://map.qq.com/?w=%E6%B8%A9%E5%B7%9E%E9%BE%99%E6%B9%BE%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E6%B8%A9%E5%B7%9E
top	201703080000~201703082359	室内检索poi	南宁	141	0.0%	0	0	0	0	0	0	0	0	1406	N	-1	N	4501	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E5%8D%97%E5%AE%81
top	201703080000~201703082359	美食	绍兴	141	0.71%	0	0	0	0	0	0	0	0	151	N	-1	N	3306	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E7%BB%8D%E5%85%B4
top	201703080000~201703082359	美食	珠海	141	0.0%	0	0	0	0	0	0	0	0	843	N	-1	N	4404	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E7%8F%A0%E6%B5%B7
top	201703080000~201703082359	景点	揭阳	141	0.0%	0	0	0	0	0.0%	0	0	0	894	N	-1	N	4452	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E6%8F%AD%E9%98%B3
top	201703080000~201703082359	东莞东城万达广场	东莞	140	92.14%	0	0	0	0	0.0%	0	0	0	493	Y	1	N	4419	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%9C%E8%8E%9E%E4%B8%9C%E5%9F%8E%E4%B8%87%E8%BE%BE%E5%B9%BF%E5%9C%BA&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	建设银行	苏州	140	65.0%	0	0	0	0	0	0	0	0	1046	N	-1	N	3205	null	N	null	N	chain	http://map.qq.com/?w=%E5%BB%BA%E8%AE%BE%E9%93%B6%E8%A1%8C&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	美食	漳州	140	4.29%	0	0	0	0	0	0	0	0	310	N	-1	N	3506	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E6%BC%B3%E5%B7%9E
top	201703080000~201703082359	景点	台州	139	0.0%	0	0	0	0	0	0	0	0	0	N	-1	N	3310	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E5%8F%B0%E5%B7%9E
top	201703080000~201703082359	无锡站	无锡	139	94.96%	0	0	0	0	0.0%	0	0	0	2221	Y	5	N	3202	null	N	null	N	exact	http://map.qq.com/?w=%E6%97%A0%E9%94%A1%E7%AB%99&c=%E6%97%A0%E9%94%A1
top	201703080000~201703082359	旅馆	南京市	139	7.91%	0	0	0	0	0	0	0	0	126	N	-1	N	3201	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	无锡东站	无锡	139	84.17%	0	0	0	0	0.0%	0	0	0	78	Y	5	N	3202	null	N	null	N	exact	http://map.qq.com/?w=%E6%97%A0%E9%94%A1%E4%B8%9C%E7%AB%99&c=%E6%97%A0%E9%94%A1
top	201703080000~201703082359	网吧	温州	139	25.18%	0	0	0	0	0	0	0	0	29	N	-1	N	3303	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E6%B8%A9%E5%B7%9E
top	201703080000~201703082359	星级酒店	广州	139	2.88%	0	0	0	0	0	0	0	0	14	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=%E6%98%9F%E7%BA%A7%E9%85%92%E5%BA%97&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	工商银行	西安	138	57.97%	0	0	0	0	0	0	0	0	674	N	-1	N	6101	null	N	null	N	chain	http://map.qq.com/?w=%E5%B7%A5%E5%95%86%E9%93%B6%E8%A1%8C&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	景点	3亚	138	2.17%	0	0	0	0	0	0	0	0	604	N	-1	N	4602	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=3%E4%BA%9A
top	201703080000~201703082359	九华山风景区	池州	138	94.2%	0	0	0	0	0.0%	0	0	0	1308	Y	1	N	3417	null	N	null	N	exact	http://map.qq.com/?w=%E4%B9%9D%E5%8D%8E%E5%B1%B1%E9%A3%8E%E6%99%AF%E5%8C%BA&c=%E6%B1%A0%E5%B7%9E
top	201703080000~201703082359	丽江古城景区	丽江	138	93.48%	0	0	0	0	0.0%	0	0	0	1432	Y	1	N	5307	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%BD%E6%B1%9F%E5%8F%A4%E5%9F%8E%E6%99%AF%E5%8C%BA&c=%E4%B8%BD%E6%B1%9F
top	201703080000~201703082359	电影院	成都	138	36.23%	0	0	0	0	0	0	0	0	433	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=%E7%94%B5%E5%BD%B1%E9%99%A2&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	公交站	南京市	138	2.17%	0	0	0	0	0	0	0	0	30	N	-1	N	3201	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	室内检索poi	大连	138	0.0%	0	0	0	0	0	0	0	0	718	N	-1	N	2102	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E5%A4%A7%E8%BF%9E
top	201703080000~201703082359	农业银行	苏州	137	76.64%	0	0	0	0	0	0	0	0	1011	N	-1	N	3205	null	N	null	N	chain	http://map.qq.com/?w=%E5%86%9C%E4%B8%9A%E9%93%B6%E8%A1%8C&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	酒店	大连	137	0.0%	0	0	0	0	0	0	0	0	101	N	-1	N	2102	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E5%A4%A7%E8%BF%9E
top	201703080000~201703082359	室内检索poi	南昌	137	0.0%	0	0	0	0	0	0	0	0	440	N	-1	N	3601	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E5%8D%97%E6%98%8C
top	201703080000~201703082359	公厕	成都	137	15.33%	0	0	0	0	0	0	0	0	10	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E5%8E%95&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	华阳客运中心	成都	137	91.24%	0	0	0	0	0.0%	0	0	0	64	Y	3	N	5101	null	N	null	N	exact	http://map.qq.com/?w=%E5%8D%8E%E9%98%B3%E5%AE%A2%E8%BF%90%E4%B8%AD%E5%BF%83&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	湖南省株洲市株洲县窗帘	重庆市	137	18.25%	0	0	0	0	0	0	0	0	37	N	-1	Y	株洲	area	N	null	N	exact	http://map.qq.com/?w=%E6%B9%96%E5%8D%97%E7%9C%81%E6%A0%AA%E6%B4%B2%E5%B8%82%E6%A0%AA%E6%B4%B2%E5%8E%BF%E7%AA%97%E5%B8%98&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	美食	廊坊	137	0.0%	0	0	0	0	0	0	0	0	1041	N	-1	N	1310	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%BB%8A%E5%9D%8A
top	201703080000~201703082359	庐山风景区	9江	137	96.35%	0	0	0	0	0.0%	0	0	0	1389	Y	1	N	3604	null	N	null	N	exact	http://map.qq.com/?w=%E5%BA%90%E5%B1%B1%E9%A3%8E%E6%99%AF%E5%8C%BA&c=9%E6%B1%9F
top	201703080000~201703082359	银行	南京市	137	9.49%	0	0	0	0	0	0	0	0	75	N	-1	N	3201	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	地铁站	昆明	136	44.85%	0	0	0	0	0	0	0	0	800	N	-1	N	5301	null	N	null	N	tag	http://map.qq.com/?w=%E5%9C%B0%E9%93%81%E7%AB%99&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	顾村公园	上海市	136	77.94%	0	0	0	0	0.0%	0	0	0	613	Y	4	N	31	null	N	null	N	exact	http://map.qq.com/?w=%E9%A1%BE%E6%9D%91%E5%85%AC%E5%9B%AD&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	景点	9江	136	0.0%	0	0	0	0	0	0	0	0	1068	N	-1	N	3604	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=9%E6%B1%9F
top	201703080000~201703082359	公交站	济南	136	2.94%	0	0	0	0	0	0	0	0	23	N	-1	N	3701	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E6%B5%8E%E5%8D%97
top	201703080000~201703082359	atm	南宁	136	6.62%	0	0	0	0	0	0	0	0	2463	N	-1	N	4501	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E5%8D%97%E5%AE%81
top	201703080000~201703082359	atm	南京市	136	1.47%	0	0	0	0	0	0	0	0	24	N	-1	N	3201	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	景点	中山	136	1.47%	0	0	0	0	0	0	0	0	849	N	-1	N	4420	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E4%B8%AD%E5%B1%B1
top	201703080000~201703082359	景点	莆田	136	0.74%	0	0	0	0	0	0	0	0	1453	N	-1	N	3503	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E8%8E%86%E7%94%B0
top	201703080000~201703082359	工商银行	东莞	135	91.11%	0	0	0	0	0	0	0	0	378	N	-1	N	4419	null	N	null	N	chain	http://map.qq.com/?w=%E5%B7%A5%E5%95%86%E9%93%B6%E8%A1%8C&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	atm	惠州	135	4.44%	0	0	0	0	0	0	0	0	18	N	-1	N	4413	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E6%83%A0%E5%B7%9E
top	201703080000~201703082359	水头镇	泉州	135	89.63%	0	0	0	0	0.0%	0	0	0	1305	Y	1	N	3505	null	N	null	N	exact	http://map.qq.com/?w=%E6%B0%B4%E5%A4%B4%E9%95%87&c=%E6%B3%89%E5%B7%9E
top	201703080000~201703082359	西安站	西安	135	98.52%	0	0	0	0	0.0%	0	0	0	2229	Y	1	N	6101	null	N	null	N	exact	http://map.qq.com/?w=%E8%A5%BF%E5%AE%89%E7%AB%99&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	美食	徐州	135	0.0%	0	0	0	0	0	0	0	0	612	N	-1	N	3203	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%BE%90%E5%B7%9E
top	201703080000~201703082359	移动营业厅	北京市	135	73.33%	0	0	0	0	0	0	0	0	979	N	-1	N	11	null	N	null	N	chain	http://map.qq.com/?w=%E7%A7%BB%E5%8A%A8%E8%90%A5%E4%B8%9A%E5%8E%85&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	景点	保定	134	0.0%	0	0	0	0	0	0	0	0	1330	N	-1	N	1306	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E4%BF%9D%E5%AE%9A
top	201703080000~201703082359	东莞厚街万达广场	东莞	134	92.54%	0	0	0	0	0.0%	0	0	0	229	Y	1	N	4419	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%9C%E8%8E%9E%E5%8E%9A%E8%A1%97%E4%B8%87%E8%BE%BE%E5%B9%BF%E5%9C%BA&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	地铁	北京市	134	19.4%	0	0	0	0	0	0	0	0	288	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=%E5%9C%B0%E9%93%81&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	公交站	昆明	133	1.5%	0	0	0	0	0	0	0	0	68	N	-1	N	5301	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	天安门	北京市	133	52.63%	0	0	0	0	0.0%	0	0	0	209	Y	7	N	11	null	N	null	N	exact	http://map.qq.com/?w=%E5%A4%A9%E5%AE%89%E9%97%A8&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	工商银行	苏州	133	67.67%	0	0	0	0	0	0	0	0	774	N	-1	N	3205	null	N	null	N	chain	http://map.qq.com/?w=%E5%B7%A5%E5%95%86%E9%93%B6%E8%A1%8C&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	室内检索poi	常州	133	0.0%	0	0	0	0	0	0	0	0	1195	N	-1	N	3204	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E5%B8%B8%E5%B7%9E
top	201703080000~201703082359	酒店	茂名	133	0.0%	0	0	0	0	0	0	0	0	0	N	-1	N	4409	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E8%8C%82%E5%90%8D
top	201703080000~201703082359	酒店	9江	133	3.01%	0	0	0	0	0	0	0	0	39	N	-1	N	3604	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=9%E6%B1%9F
top	201703080000~201703082359	美食	河源	132	0.0%	0	0	0	0	0	0	0	0	981	N	-1	N	4416	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E6%B2%B3%E6%BA%90
top	201703080000~201703082359	南宁站	南宁	132	95.45%	0	0	0	0	0.0%	0	0	0	2210	Y	2	N	4501	null	N	null	N	exact	http://map.qq.com/?w=%E5%8D%97%E5%AE%81%E7%AB%99&c=%E5%8D%97%E5%AE%81
top	201703080000~201703082359	东直门	北京市	132	70.45%	0	0	0	0	0	0	0	0	1408	N	-1	N	11	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%9C%E7%9B%B4%E9%97%A8&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	公厕	昆明	132	32.58%	0	0	0	0	0	0	0	0	149	N	-1	N	5301	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E5%8E%95&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	宠物	烟台	132	0.0%	0	0	0	0	0	0	0	0	15	N	-1	N	3706	null	N	null	N	tag	http://map.qq.com/?w=%E5%AE%A0%E7%89%A9&c=%E7%83%9F%E5%8F%B0
top	201703080000~201703082359	旅馆	沈阳	132	2.27%	0	0	0	0	0	0	0	0	147	N	-1	N	2101	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E6%B2%88%E9%98%B3
top	201703080000~201703082359	公交站	哈尔滨	131	3.05%	0	0	0	0	0	0	0	0	75	N	-1	N	2301	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E5%93%88%E5%B0%94%E6%BB%A8
top	201703080000~201703082359	加油站	南宁	131	9.16%	0	0	0	0	0	0	0	0	29	N	-1	N	4501	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E5%8D%97%E5%AE%81
top	201703080000~201703082359	景点	洛阳	131	0.0%	0	0	0	0	0	0	0	0	1486	N	-1	N	4103	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E6%B4%9B%E9%98%B3
top	201703080000~201703082359	上海迪士尼乐园	上海市	131	83.21%	0	0	0	0	0.0%	0	0	0	1066	Y	7	N	31	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	公交站	无锡	131	3.82%	0	0	0	0	0	0	0	0	25	N	-1	N	3202	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E6%97%A0%E9%94%A1
top	201703080000~201703082359	菜市场	上海市	130	50.0%	0	0	0	0	0	0	0	0	948	N	-1	N	31	null	N	null	N	tag	http://map.qq.com/?w=%E8%8F%9C%E5%B8%82%E5%9C%BA&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	环球中心	成都	130	86.92%	0	0	0	0	0	0	0	0	1403	N	-1	N	5101	null	N	null	N	exact	http://map.qq.com/?w=%E7%8E%AF%E7%90%83%E4%B8%AD%E5%BF%83&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	医院	杭州	130	2.31%	0	0	0	0	0	0	0	0	20	N	-1	N	3301	null	N	null	N	tag	http://map.qq.com/?w=%E5%8C%BB%E9%99%A2&c=%E6%9D%AD%E5%B7%9E
top	201703080000~201703082359	洗浴足疗	济南	130	6.92%	0	0	0	0	0	0	0	0	18	N	-1	N	3701	null	N	null	N	tag	http://map.qq.com/?w=%E6%B4%97%E6%B5%B4%E8%B6%B3%E7%96%97&c=%E6%B5%8E%E5%8D%97
top	201703080000~201703082359	无锡汽车客运站	无锡	130	90.77%	0	0	0	0	0.0%	0	0	0	2006	Y	4	N	3202	null	N	null	N	exact	http://map.qq.com/?w=%E6%97%A0%E9%94%A1%E6%B1%BD%E8%BD%A6%E5%AE%A2%E8%BF%90%E7%AB%99&c=%E6%97%A0%E9%94%A1
top	201703080000~201703082359	文具	东莞	130	74.62%	0	0	0	0	0	0	0	0	54	N	-1	N	4419	null	N	null	N	tag	http://map.qq.com/?w=%E6%96%87%E5%85%B7&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	地铁站	天津	130	31.54%	0	0	0	0	0	0	0	0	802	N	-1	N	12	null	N	null	N	tag	http://map.qq.com/?w=%E5%9C%B0%E9%93%81%E7%AB%99&c=%E5%A4%A9%E6%B4%A5
top	201703080000~201703082359	珠江新城	广州	130	86.92%	0	0	0	0	0.0%	0	0	0	1406	Y	5	N	4401	null	N	null	N	exact	http://map.qq.com/?w=%E7%8F%A0%E6%B1%9F%E6%96%B0%E5%9F%8E&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	ktv	昆明	130	9.23%	0	0	0	0	0	0	0	0	14	N	-1	N	5301	null	N	null	N	tag	http://map.qq.com/?w=ktv&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	天通苑	北京市	129	81.4%	0	0	0	0	0.0%	0	0	0	1433	Y	5	N	11	null	N	null	N	exact	http://map.qq.com/?w=%E5%A4%A9%E9%80%9A%E8%8B%91&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	上海浦东国际机场2号航站楼	上海市	129	88.37%	0	0	0	0	0.0%	0	0	0	231	Y	5	N	31	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%8A%E6%B5%B7%E6%B5%A6%E4%B8%9C%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA2%E5%8F%B7%E8%88%AA%E7%AB%99%E6%A5%BC&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	酒店	临沂	129	0.78%	0	0	0	0	0	0	0	0	2507	N	-1	N	3713	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E4%B8%B4%E6%B2%82
top	201703080000~201703082359	广州市	广州	129	80.62%	0	0	0	0	0	0	0	0	0	N	-1	Y	广州	poilist	N	null	N	exact	http://map.qq.com/?w=%E5%B9%BF%E5%B7%9E%E5%B8%82&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	室内检索poi	惠州	128	0.0%	0	0	0	0	0	0	0	0	684	N	-1	N	4413	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E6%83%A0%E5%B7%9E
top	201703080000~201703082359	中国银行	苏州	128	78.91%	0	0	0	0	0	0	0	0	889	N	-1	N	3205	null	N	null	N	chain	http://map.qq.com/?w=%E4%B8%AD%E5%9B%BD%E9%93%B6%E8%A1%8C&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	超市	厦门	128	9.38%	0	0	0	0	0	0	0	0	61	N	-1	N	3502	null	N	null	N	tag	http://map.qq.com/?w=%E8%B6%85%E5%B8%82&c=%E5%8E%A6%E9%97%A8
top	201703080000~201703082359	光谷广场	武汉	128	81.25%	0	0	0	0	0.0%	0	0	0	1302	Y	3	N	4201	null	N	null	N	exact	http://map.qq.com/?w=%E5%85%89%E8%B0%B7%E5%B9%BF%E5%9C%BA&c=%E6%AD%A6%E6%B1%89
top	201703080000~201703082359	中南大学湘雅二医院	长沙	128	95.31%	0	0	0	0	0.0%	0	0	0	144	Y	1	N	4301	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%AD%E5%8D%97%E5%A4%A7%E5%AD%A6%E6%B9%98%E9%9B%85%E4%BA%8C%E5%8C%BB%E9%99%A2&c=%E9%95%BF%E6%B2%99
top	201703080000~201703082359	成都站	成都	128	89.06%	0	0	0	0	0.0%	0	0	0	193	Y	1	N	5101	null	N	null	N	exact	http://map.qq.com/?w=%E6%88%90%E9%83%BD%E7%AB%99&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	交通银行	广州	128	61.72%	0	0	0	0	0	0	0	0	301	N	-1	N	4401	null	N	null	N	chain	http://map.qq.com/?w=%E4%BA%A4%E9%80%9A%E9%93%B6%E8%A1%8C&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	景点	沈阳	128	0.0%	0	0	0	0	0	0	0	0	1497	N	-1	N	2101	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E6%B2%88%E9%98%B3
top	201703080000~201703082359	布艺	佛山	127	12.6%	0	0	0	0	0	0	0	0	42	N	-1	N	4406	null	N	null	N	tag	http://map.qq.com/?w=%E5%B8%83%E8%89%BA&c=%E4%BD%9B%E5%B1%B1
top	201703080000~201703082359	太原站	太原	127	96.85%	0	0	0	0	0.0%	0	0	0	2181	Y	4	N	1401	null	N	null	N	exact	http://map.qq.com/?w=%E5%A4%AA%E5%8E%9F%E7%AB%99&c=%E5%A4%AA%E5%8E%9F
top	201703080000~201703082359	昆明市	昆明	127	76.38%	0	0	0	0	0	0	0	0	0	N	-1	Y	昆明	poilist	N	null	N	exact	http://map.qq.com/?w=%E6%98%86%E6%98%8E%E5%B8%82&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	快餐	苏州	127	1.57%	0	0	0	0	0	0	0	0	24	N	-1	N	3205	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E9%A4%90&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	长隆海洋王国	珠海	127	90.55%	0	0	0	0	0.0%	0	0	0	155	Y	2	N	4404	null	N	null	N	exact	http://map.qq.com/?w=%E9%95%BF%E9%9A%86%E6%B5%B7%E6%B4%8B%E7%8E%8B%E5%9B%BD&c=%E7%8F%A0%E6%B5%B7
top	201703080000~201703082359	网吧	泉州	127	33.07%	0	0	0	0	0	0	0	0	2508	N	-1	N	3505	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E6%B3%89%E5%B7%9E
top	201703080000~201703082359	中山大学附属第一医院	广州	127	88.19%	0	0	0	0	0.0%	0	0	0	165	Y	4	N	4401	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E9%99%84%E5%B1%9E%E7%AC%AC%E4%B8%80%E5%8C%BB%E9%99%A2&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	三水汽车站	佛山	127	99.21%	0	0	0	0	0.0%	0	0	0	271	Y	5	N	4406	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%89%E6%B0%B4%E6%B1%BD%E8%BD%A6%E7%AB%99&c=%E4%BD%9B%E5%B1%B1
top	201703080000~201703082359	酒店	潍坊	127	2.36%	0	0	0	0	0	0	0	0	2501	N	-1	N	3707	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E6%BD%8D%E5%9D%8A
